Hour,HouseUsage,Day
21,49.323533332,07
22,58.334816665,07
23,52.042166664999996,07
00,70.359666668,08
01,84.085750001,08
02,77.930183334,08
03,54.722650001,08
04,40.4461,08
05,32.76528333,08
06,31.934200003,08
07,41.350899999,08
08,42.644550001,08
09,40.892283332,08
10,45.050666671,08
11,66.248083331,08
12,48.780450001,08
13,34.701466669,08
14,17.80508333,08
15,56.527616668,08
16,85.046533333,08
17,94.683016669,08
18,73.791499999,08
19,60.666666664,08
20,60.218799997,08
21,79.240349996,08
22,104.226933335,08
23,85.053133329,08
00,75.588083334,09
01,100.330633332,09
02,74.290350003,09
03,52.421249999,09
04,68.822650001,09
05,44.051233334,09
06,45.961433335,09
07,50.447650001,09
08,50.370316664,09
09,52.150833332,09
10,59.530583335,09
11,76.786100001,09
12,63.148350001,09
13,38.486516666,09
14,11.899016665,09
15,29.682766662,09
16,37.47136667,09
17,28.458200005,09
18,26.124133334,09
19,62.141183333,09
20,84.190866666,09
21,92.492499999,09
22,88.9654,09
23,85.645383334,09
00,90.228666668,10
01,87.087166666,10
02,82.928633331,10
03,44.269566667,10
04,52.744533331,10
05,38.045083336,10
06,49.545583330999996,10
07,53.157199999,10
08,55.222033336,10
09,58.031066668,10
10,53.401383333,10
11,57.66511667,10
12,63.744400002,10
13,74.109166663,10
14,64.53655,10
15,41.259783333,10
16,30.400649999,10
17,31.102166668,10
18,16.256000002,10
19,27.078249998,10
20,46.434566668,10
21,77.788516665,10
22,84.186233333,10
23,59.095616667,10
00,51.244966665,11
01,75.903933333,11
02,85.838333332,11
03,75.756916665,11
04,81.357833332,11
05,75.445833333,11
06,59.44978333,11
07,59.47633333,11
08,53.053566667,11
09,59.485999999,11
10,54.724700001,11
11,57.630450001,11
12,67.110516668,11
13,67.867033332,11
14,39.075299998,11
15,36.291550005,11
16,33.617199995,11
17,41.560899997,11
18,35.68875,11
19,37.361316666,11
20,48.598316665,11
21,93.042316668,11
22,108.189749996,11
23,107.273366667,11
00,100.560250004,12
01,92.178633336,12
02,88.490549999,12
03,61.736316665,12
04,57.550316665,12
05,47.516483336,12
06,50.007616668,12
07,49.2665,12
08,51.683249999,12
09,50.184483334,12
10,55.668716669,12
11,77.071516668,12
12,56.094866665,12
13,40.796616669,12
14,37.696083335,12
15,82.198133334,12
16,37.7378,12
17,43.078300004,12
18,35.390166667,12
19,49.199983336,12
20,33.799333337,12
21,145.876783335,12
22,141.45185,12
23,132.600466664,12
00,83.439383336,13
01,79.165283332,13
02,75.983433334,13
03,107.631399999,13
04,65.504183332,13
05,22.083116667,13
06,38.111366667,13
07,49.199216667,13
08,46.454833336,13
09,53.316250001,13
10,42.566383334,13
11,62.024816665,13
12,76.52075,13
13,35.441383336,13
14,21.635249999,13
15,20.041383334,13
16,18.061883333,13
17,20.109349998,13
18,18.269049995,13
19,23.817400001,13
20,25.526449996,13
21,49.48305,13
22,51.226633336,13
23,47.795866669,13
00,46.246033334,14
01,47.253216664,14
02,52.162033336,14
03,50.444066666,14
04,56.670716669,14
05,33.255733335,14
06,38.424566665,14
07,43.883166667,14
08,45.33435,14
09,55.525949999,14
10,46.091183335,14
11,58.800499998,14
12,73.876433332,14
13,42.637433336,14
14,26.650233334,14
15,23.1463,14
16,19.292666668,14
17,24.023333331,14
18,13.221716665999999,14
19,18.524483333,14
20,23.462766668,14
21,44.886933332,14
22,55.220433329,14
23,87.815999997,14
00,139.705399998,15
01,96.195599998,15
02,98.016733332,15
03,55.278599998,15
04,65.941283333,15
05,81.251866664,15
06,79.028266668,15
07,49.549983334,15
08,53.545300002,15
09,54.922516667,15
10,53.038633333,15
11,66.677833333,15
12,75.015999998,15
13,55.829416665,15
14,39.740300003,15
15,48.4454,15
16,44.207383338,15
17,33.056183335,15
18,35.555999999,15
19,26.660416666,15
20,46.618866669,15
21,71.948883329,15
22,72.615649999,15
23,65.819916661,15
00,76.595083328,16
01,75.613833333,16
02,66.021450001,16
03,53.221449999,16
