Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Location,Device,Keyword
A2637,data analytics course,145,5523,215.57,10,0,0.046,1668,19112024,hyderbad,mobile,data analytics training
A2638,data analytics course,152,5421,248.08,16,6,0.035,1752,20241127,hyderabad,mobile,analytics for data
A2639,data analytics course,187,5181,227.15,18,10,0.046,1516,20241125,hyderbad,tablet,data analytics training
A2640,data analytics course,91,5484,198.25,16,6,0.066,1981,20241120,hyderbad,mobile,data analytics training
A2641,data analytics course,180,5545,238.85,30,10,0.056,1971,24112024,hyderabad,desktop,data analytics course
A2642,data analytics course,122,4295,215.57,24,6,0.049,1349,20241110,hyderabad,desktop,data analytics course
A2643,data analytics course,0,4314,194.56,21,9,0.046,1211,20241109,hyderabad,tablet,data analytics training
A2644,data analytics course,157,4111,208.46,27,8,0.046,1187,20241105,hyderabad,tablet,data analytics training
A2645,data analytics course,178,5640,195.8,25,4,0.022,1807,22112024,hyderabad,mobile,data analytics online
A2646,data analytics course,94,3805,198.19,12,8,0.085,1523,20241110,hyderabad,tablet,data analytics course
A2647,data analytics course,130,4561,196.04,25,9,0.069,1388,18112024,hyderabad,desktop,analytics for data
A2648,data analytics course,169,5865,200.36,19,5,0.03,1482,30112024,hyderabad,mobile,online data analytics
A2649,data analytics course,176,5275,241.12,14,8,0.046,1995,15112024,hyderbad,mobile,data analytics online
A2650,data analytics course,143,4964,207.66,21,10,0.07,1619,13112024,hyderbad,tablet,analytics for data
A2651,data analytics course,153,5292,225.98,21,9,0.059,1223,20241110,hyderabad,mobile,data analytics course
A2652,data analytics course,96,5568,210.99,19,10,0.104,1317,20241121,hyderbad,desktop,learn data analytics
A2653,data analytics course,96,4849,198.41,13,5,0.052,1198,27112024,hyderabad,mobile,online data analytics
A2654,data analytics course,172,4128,215.57,12,7,0.041,1070,20241117,hyderbad,tablet,learn data analytics
A2655,data analytics course,197,4645,219.15,24,5,0.025,1911,20241130,hyderabad,mobile,online data analytics
A2656,data analytics course,191,5706,249.69,25,6,0.031,1821,20241116,hyderbad,desktop,data analytics online
A2657,data analytics course,167,3438,235.2,10,7,0.046,1229,20241117,hyderbad,desktop,data analytics online
A2658,data analytics course,191,3610,217.44,27,6,0.031,1890,20241123,hyderbad,tablet,analytics for data
A2659,data analytics course,90,3828,238.12,21,6,0.06,1505,20241121,hyderabad,desktop,data analytics online
A2660,data analytics course,115,5431,180.5,0,7,0.061,1995,20241115,hyderbad,desktop,data analytics course
A2661,data analytics course,188,4300,226.13,28,7,0.046,1185,20241114,hyderabad,mobile,online data analytics
A2662,data analytics course,173,3829,221.28,29,4,0.023,1417,20241125,hyderabad,desktop,learn data analytics
A2663,data analytics course,107,4165,192.18,21,10,0.093,1754,29112024,hyderabad,mobile,learn data analytics
A2664,data analytics course,171,5953,230.37,14,7,0.048,1436,17112024,hyderabad,tablet,analytics for data
A2665,data analytics course,87,4836,242.0,12,7,0.046,1665,15112024,hyderabad,desktop,learn data analytics
A2666,data analytics course,199,3717,226.84,27,3,0.037,1449,20241125,hyderbad,mobile,data analytics training
A2667,data analytics course,195,5190,231.62,0,3,0.046,1429,12112024,hyderabad,tablet,data analytics course
A2668,data analytics course,97,3921,232.83,11,9,0.036,1886,20241116,hyderabad,tablet,analytics for data
A2669,data analytics course,184,3824,200.99,26,6,0.046,1023,20241126,hyderabad,mobile,data analytics online
A2670,data analytics course,168,5414,221.78,19,8,0.048,1715,20241129,hyderabad,mobile,data analytics training
A2671,data analytics course,128,3984,222.78,26,4,0.046,1786,20241114,hyderabad,desktop,data analytics online
A2672,data analytics course,117,4716,213.86,26,4,0.046,1505,20241127,hyderabad,mobile,online data analytics
A2673,data analytics course,142,5265,183.15,19,9,0.047,1173,20241107,hyderabad,desktop,online data analytics
A2674,data analytics course,194,5273,201.59,15,10,0.046,1018,20241106,hyderbad,mobile,data analytics online
A2675,data analytics course,141,5656,193.58,20,6,0.043,1953,26112024,hyderabad,desktop,data analytics course
A2676,data analytics course,137,3149,195.06,17,6,0.046,1718,20241108,hyderabad,tablet,analytics for data
A2677,data analytics course,162,5799,196.39,27,8,0.049,1505,20241113,hyderabad,tablet,data analytics online
A2678,data analytics course,151,3487,187.0,30,6,0.04,1529,13112024,hyderabad,mobile,online data analytics
A2679,data analytics course,87,4140,209.82,17,7,0.08,1151,23112024,hyderabad,tablet,online data analytics
A2680,data analytics course,183,5659,191.88,12,7,0.038,1830,20241110,hyderabad,mobile,analytics for data
A2681,data analytics course,120,3629,197.43,12,0,0.053,1522,20241123,hyderabad,desktop,data analytics training
A2682,data analytics course,187,5531,219.88,10,5,0.05,1807,20241113,hyderabad,tablet,analytics for data
A2683,data analytics course,121,5275,234.88,23,4,0.033,1766,5112024,hyderabad,desktop,data analytics online
A2684,data analytics course,173,3190,226.32,13,0,0.046,1884,20241127,hyderabad,mobile,online data analytics
A2685,data analytics course,165,5406,237.32,23,10,0.046,1002,25112024,hyderbad,tablet,data analytics course
A2686,data analytics course,192,3755,218.14,28,3,0.016,1121,20241130,hyderabad,mobile,online data analytics
A2687,data analytics course,193,4497,248.41,24,9,0.047,1025,20241106,hyderbad,desktop,learn data analytics
A2688,data analytics course,138,5904,197.08,26,8,0.058,1698,20241119,hyderabad,desktop,learn data analytics
A2689,data analytics course,104,4212,215.57,15,6,0.046,1108,20241130,hyderabad,desktop,data analytics training
A2690,data analytics course,162,5979,190.69,30,6,0.043,1976,20241123,hyderabad,tablet,learn data analytics
A2691,data analytics course,115,4950,241.85,19,9,0.078,1343,20241116,hyderabad,tablet,online data analytics
A2692,data analytics course,104,3405,227.36,28,8,0.05,1970,20241127,hyderbad,mobile,data analytics course
A2693,data analytics course,168,0,196.79,22,8,0.051,1666,20241123,hyderabad,tablet,learn data analytics
A2694,data analytics course,146,4624,212.67,19,9,0.046,1513,20241109,hyderabad,mobile,data analytics course
A2695,data analytics course,82,5241,191.23,28,9,0.11,1369,3112024,hyderbad,desktop,data analytics course
A2696,data analytics course,0,5947,206.33,14,9,0.047,1188,24112024,hyderbad,tablet,analytics for data
A2697,data analytics course,142,3246,249.27,11,8,0.046,1667,20241105,hyderbad,mobile,data analytics online
A2698,data analytics course,198,5858,232.94,17,8,0.04,1903,20241122,hyderabad,desktop,analytics for data
A2699,data analytics course,119,5159,227.36,22,10,0.084,1448,20241116,hyderabad,mobile,data analytics training
A2700,data analytics course,109,4002,203.96,14,3,0.046,1430,2112024,hyderbad,mobile,data analytics course
A2701,data analytics course,87,3068,243.15,11,6,0.069,1356,23112024,hyderabad,tablet,online data analytics
A2702,data analytics course,110,4907,247.48,12,10,0.091,1205,20241126,hyderbad,desktop,data analytics training
A2703,data analytics course,92,5680,224.6,15,7,0.076,1505,26112024,hyderbad,desktop,online data analytics
A2704,data analytics course,85,3909,189.9,12,3,0.035,1216,14112024,hyderabad,tablet,online data analytics
A2705,data analytics course,199,3060,237.3,19,9,0.045,1527,20241104,hyderabad,mobile,data analytics online
A2706,data analytics course,148,4558,249.74,18,8,0.054,1554,20241101,hyderbad,desktop,data analytics course
A2707,data analytics course,173,5992,230.26,11,5,0.029,1683,8112024,hyderbad,mobile,data analytics training
A2708,data analytics course,84,5069,192.08,25,3,0.036,1738,11112024,hyderbad,desktop,online data analytics
A2709,data analytics course,82,4340,186.61,17,3,0.037,1092,7112024,hyderabad,desktop,data analytics training
A2710,data analytics course,147,5139,245.93,29,8,0.033,1853,10112024,hyderabad,mobile,data analytics course
A2711,data analytics course,186,4679,241.7,19,9,0.046,1333,7112024,hyderbad,tablet,online data analytics
A2712,data analytics course,143,4232,207.76,30,8,0.046,1644,20241118,hyderabad,tablet,data analytics online
A2713,data analytics course,133,5580,248.11,17,5,0.038,1111,20241126,hyderbad,tablet,data analytics course
A2714,data analytics course,187,3972,226.62,24,7,0.037,1011,20241104,hyderbad,desktop,data analytics training
A2715,data analytics course,121,5205,181.81,24,5,0.037,1555,20241108,hyderabad,tablet,data analytics online
A2716,data analytics course,188,4521,214.58,24,3,0.016,1855,20241119,hyderabad,tablet,data analytics course
A2717,data analytics course,115,3924,214.52,16,7,0.04,1312,4112024,hyderbad,desktop,online data analytics
A2718,data analytics course,0,3319,230.39,28,4,0.046,1533,19112024,hyderbad,tablet,analytics for data
A2719,data analytics course,190,5141,225.14,15,10,0.053,1761,20241121,hyderabad,desktop,learn data analytics
A2720,data analytics course,92,5952,192.35,30,4,0.043,1335,8112024,hyderabad,mobile,data analytics online
A2721,data analytics course,107,0,227.88,23,8,0.075,1844,20241108,hyderabad,desktop,online data analytics
A2722,data analytics course,0,3794,225.38,13,7,0.046,1401,23112024,hyderabad,mobile,data analytics online
A2723,data analytics course,186,0,185.55,11,5,0.027,1903,20241116,hyderabad,tablet,data analytics course
A2724,data analytics course,129,3454,223.14,17,8,0.034,1391,1112024,hyderabad,tablet,analytics for data
A2725,data analytics course,162,3071,231.99,29,9,0.046,1603,20241118,hyderabad,tablet,online data analytics
A2726,data analytics course,177,5954,206.76,13,4,0.06,1104,20241114,hyderbad,tablet,learn data analytics
A2727,data analytics course,93,3473,207.92,30,9,0.046,1780,20241108,hyderabad,desktop,data analytics course
A2728,data analytics course,117,4341,212.29,19,8,0.068,1399,21112024,hyderabad,desktop,learn data analytics
A2729,data analytics course,120,3310,247.65,15,3,0.046,1584,20241121,hyderabad,mobile,online data analytics
A2730,data analytics course,81,3694,183.52,17,3,0.046,1156,22112024,hyderabad,mobile,online data analytics
A2731,data analytics course,91,3576,243.02,28,8,0.088,1567,20241125,hyderbad,mobile,data analytics training
A2732,data analytics course,167,4856,232.1,18,7,0.042,1476,20241107,hyderabad,desktop,analytics for data
A2733,data analytics course,175,5484,186.91,14,3,0.031,1728,20241118,hyderabad,desktop,analytics for data
A2734,data analytics course,121,3633,190.82,16,5,0.041,1157,20241116,hyderabad,tablet,data analytics online
A2735,data analytics course,85,0,190.32,13,9,0.106,1301,20241107,hyderabad,desktop,data analytics online
A2736,data analytics course,176,4474,215.93,28,9,0.035,1214,30112024,hyderbad,mobile,data analytics online
A2737,data analytics course,174,5282,240.85,10,4,0.046,1481,20241126,hyderabad,tablet,data analytics course
A2738,data analytics course,180,3778,214.66,28,4,0.046,1733,14112024,hyderabad,desktop,data analytics course
A2739,data analytics course,156,3361,183.12,29,9,0.058,1241,20241110,hyderabad,desktop,data analytics online
A2740,data analytics course,0,5877,223.87,21,9,0.046,1866,20241128,hyderbad,mobile,analytics for data
A2741,data analytics course,161,5656,237.69,12,4,0.056,1262,20241129,hyderabad,mobile,online data analytics
A2742,data analytics course,87,3061,192.29,15,6,0.069,1506,20241120,hyderabad,tablet,data analytics online
A2743,data analytics course,126,4569,204.13,10,4,0.032,1037,3112024,hyderbad,tablet,learn data analytics
A2744,data analytics course,151,5067,199.12,13,5,0.055,1669,20241127,hyderbad,mobile,data analytics training
A2745,data analytics course,85,5612,245.87,12,7,0.082,1124,20241116,hyderbad,mobile,learn data analytics
A2746,data analytics course,104,4627,200.98,28,6,0.058,1815,16112024,hyderabad,tablet,data analytics training
A2747,data analytics course,103,4264,214.56,27,4,0.039,1804,11112024,hyderbad,desktop,learn data analytics
A2748,data analytics course,162,5815,198.49,11,7,0.048,1468,20241123,hyderabad,tablet,data analytics course
A2749,data analytics course,161,3597,218.35,29,6,0.039,1840,6112024,hyderabad,tablet,data analytics course
A2750,data analytics course,83,5973,224.06,25,9,0.108,1197,20241110,hyderabad,mobile,analytics for data
A2751,data analytics course,165,3430,248.59,26,8,0.04,1056,20241106,hyderabad,desktop,analytics for data
A2752,data analytics course,134,5085,186.1,18,8,0.06,1033,20241127,hyderbad,mobile,data analytics course
A2753,data analytics course,126,4906,222.92,16,9,0.071,1443,20241125,hyderbad,mobile,learn data analytics
A2754,data analytics course,173,5082,198.75,16,3,0.046,1128,20241114,hyderabad,tablet,analytics for data
A2755,data analytics course,174,4661,200.74,0,5,0.029,1596,20241120,hyderabad,desktop,data analytics course
A2756,data analytics course,149,3573,247.52,20,4,0.031,1742,3112024,hyderabad,mobile,analytics for data
A2757,data analytics course,108,5663,213.85,0,9,0.083,1703,20241117,hyderabad,desktop,data analytics online
A2758,data analytics course,99,4466,214.08,14,7,0.046,1515,20241115,hyderbad,desktop,analytics for data
A2759,data analytics course,113,3120,249.66,20,8,0.071,1895,20241127,hyderbad,mobile,data analytics training
A2760,data analytics course,84,3911,206.06,13,7,0.046,1155,20241118,hyderabad,tablet,learn data analytics
A2761,data analytics course,182,3458,186.51,28,9,0.049,1982,20241101,hyderbad,desktop,learn data analytics
A2762,data analytics course,82,3261,245.34,30,8,0.046,1922,20241109,hyderabad,desktop,data analytics course
A2763,data analytics course,103,3844,232.39,13,7,0.068,1763,20241125,hyderabad,mobile,learn data analytics
A2764,data analytics course,117,4298,227.92,15,8,0.068,1512,20241121,hyderbad,tablet,online data analytics
A2765,data analytics course,93,4998,201.98,17,8,0.086,1216,20241112,hyderabad,desktop,data analytics course
A2766,data analytics course,166,5110,196.99,26,4,0.046,1431,12112024,hyderabad,tablet,data analytics online
A2767,data analytics course,121,5155,187.0,23,6,0.05,1510,20241105,hyderbad,tablet,data analytics course
A2768,data analytics course,106,5010,220.66,26,6,0.057,1345,16112024,hyderabad,desktop,data analytics course
A2769,data analytics course,106,4362,227.02,12,9,0.085,1548,27112024,hyderabad,mobile,online data analytics
A2770,data analytics course,122,3662,211.05,19,6,0.049,1082,20241121,hyderabad,desktop,data analytics training
A2771,data analytics course,193,5464,224.15,12,3,0.056,1157,3112024,hyderabad,tablet,online data analytics
A2772,data analytics course,146,3560,214.16,26,3,0.021,1033,20241102,hyderabad,desktop,analytics for data
A2773,data analytics course,0,5014,198.84,10,8,0.046,1474,20241114,hyderabad,tablet,learn data analytics
A2774,data analytics course,111,3278,189.58,25,5,0.045,1882,9112024,hyderabad,mobile,data analytics training
A2775,data analytics course,0,3149,213.67,14,8,0.046,1491,20241127,hyderabad,tablet,online data analytics
A2776,data analytics course,195,4128,246.55,25,5,0.026,1105,20241109,hyderabad,mobile,data analytics training
