Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Location,Device,Keyword,CTR,CPC,ROAS
A2618,data analytics course,177,3567,214.71,28,5,0.028,1001,11112024,hyderabad,tablet,analytics for data,0.0496215306980656,1.2130508474576271,4.662102370639467
A2619,data analytics course,189,3215,224.53,23,0,0.052,1309,20241115,hyderabad,desktop,online data analytics,0.05878693623639191,1.187989417989418,5.829955907896495
A2620,data analytics course,94,5094,215.57,24,3,0.046,1974,9112024,hyderabad,desktop,online data analytics,0.01845308205732234,2.2932978723404256,9.157118337430997
A2621,data analytics course,191,3337,231.0,29,6,0.031,1424,20241118,hyderabad,tablet,data analytics course,0.0572370392568175,1.2094240837696335,6.1645021645021645
A2622,data analytics course,83,4359,227.14,0,10,0.12,1505,20241102,hyderabad,desktop,data analytics online,0.01904106446432668,2.736626506024096,6.625869507792551
A2623,data analytics course,148,4813,212.78,12,0,0.046,1833,20241123,hyderabad,mobile,online data analytics,0.03075005194265531,1.4377027027027027,8.6145314409249
A2624,data analytics course,125,4300,221.37,16,10,0.08,1066,20241127,hyderabad,tablet,data analytics course,0.029069767441860465,1.77096,4.815467317161313
A2625,data analytics course,105,4094,183.47,11,6,0.046,1817,20241125,hyderabad,mobile,online data analytics,0.025647288715192965,1.7473333333333334,9.903526462091895
A2626,data analytics course,84,4263,234.62,29,9,0.107,1599,18112024,hyderabad,mobile,learn data analytics,0.019704433497536946,2.7930952380952383,6.815275765066916
A2627,data analytics course,114,3472,242.89,16,10,0.046,1642,20241128,hyderabad,tablet,analytics for data,0.032834101382488476,2.130614035087719,6.760261846926593
A2628,data analytics course,129,4411,180.17,28,5,0.039,1173,10112024,hyderabad,desktop,data analytics online,0.029245069145318523,1.3966666666666665,6.510517844258201
A2629,data analytics course,128,4787,204.29,0,0,0.059,1880,20241129,hyderabad,desktop,data analytics training,0.026739085021934405,1.596015625,9.202604141171864
A2630,data analytics course,120,5915,241.95,26,3,0.046,1253,20241125,hyderabad,desktop,analytics for data,0.02028740490278952,2.01625,5.178755941310189
A2631,data analytics course,99,4111,192.09,14,5,0.046,1497,20241119,hyderabad,mobile,analytics for data,0.024081731938701046,1.9403030303030304,7.793221927221615
A2632,data analytics course,180,3305,187.59,14,10,0.056,1505,20241119,hyderabad,desktop,data analytics online,0.05446293494704992,1.0421666666666667,8.022815715123407
A2633,data analytics course,154,3510,211.16,26,10,0.065,1167,20241114,hyderabad,tablet,online data analytics,0.043874643874643876,1.371168831168831,5.526614889183557
A2634,data analytics course,89,3265,234.51,29,8,0.09,1505,20241128,hyderabad,tablet,data analytics course,0.027258805513016845,2.634943820224719,6.417636774551192
A2635,data analytics course,136,5977,249.89,15,9,0.066,1477,20241128,hyderabad,tablet,analytics for data,0.022753889911326753,1.8374264705882353,5.910600664292289
A2636,data analytics course,177,5409,181.75,19,4,0.046,1793,3112024,hyderabad,tablet,data analytics course,0.032723239046034386,1.0268361581920904,9.865199449793673
A2637,data analytics course,145,5523,215.57,10,0,0.046,1668,19112024,hyderabad,mobile,data analytics training,0.026253847546623212,1.4866896551724138,7.737625829197013
A2638,data analytics course,152,5421,248.08,16,6,0.035,1752,20241127,hyderabad,mobile,analytics for data,0.028039107175797825,1.6321052631578947,7.062237987745888
A2639,data analytics course,187,5181,227.15,18,10,0.046,1516,20241125,hyderabad,tablet,data analytics training,0.036093418259023353,1.2147058823529413,6.6740039621395555
A2640,data analytics course,91,5484,198.25,16,6,0.066,1981,20241120,hyderabad,mobile,data analytics training,0.016593727206418673,2.1785714285714284,9.992433795712484
A2641,data analytics course,180,5545,238.85,30,10,0.056,1971,24112024,hyderabad,desktop,data analytics course,0.032461677186654644,1.3269444444444445,8.252041029935105
A2642,data analytics course,122,4295,215.57,24,6,0.049,1349,20241110,hyderabad,desktop,data analytics course,0.02840512223515716,1.766967213114754,6.257828083685114
A2643,data analytics course,0,4314,194.56,21,9,0.046,1211,20241109,hyderabad,tablet,data analytics training,0.0,inf,6.224300986842105
A2644,data analytics course,157,4111,208.46,27,8,0.046,1187,20241105,hyderabad,tablet,data analytics training,0.038190221357333985,1.3277707006369428,5.694137964117816
A2645,data analytics course,178,5640,195.8,25,4,0.022,1807,22112024,hyderabad,mobile,data analytics online,0.03156028368794326,1.1,9.228804902962207
A2646,data analytics course,94,3805,198.19,12,8,0.085,1523,20241110,hyderabad,tablet,data analytics course,0.024704336399474378,2.108404255319149,7.684545133457793
A2647,data analytics course,130,4561,196.04,25,9,0.069,1388,18112024,hyderabad,desktop,analytics for data,0.02850252137689103,1.508,7.080187716792492
A2648,data analytics course,169,5865,200.36,19,5,0.03,1482,30112024,hyderabad,mobile,online data analytics,0.028815004262574596,1.1855621301775148,7.3966859652625265
A2649,data analytics course,176,5275,241.12,14,8,0.046,1995,15112024,hyderabad,mobile,data analytics online,0.03336492890995261,1.37,8.273888520238884
A2650,data analytics course,143,4964,207.66,21,10,0.07,1619,13112024,hyderabad,tablet,analytics for data,0.02880741337630943,1.4521678321678322,7.796397958200905
A2651,data analytics course,153,5292,225.98,21,9,0.059,1223,20241110,hyderabad,mobile,data analytics course,0.02891156462585034,1.4769934640522875,5.411983361359413
A2652,data analytics course,96,5568,210.99,19,10,0.104,1317,20241121,hyderabad,desktop,learn data analytics,0.017241379310344827,2.1978125,6.242001990615669
A2653,data analytics course,96,4849,198.41,13,5,0.052,1198,27112024,hyderabad,mobile,online data analytics,0.01979789647349969,2.0667708333333334,6.038002116828789
A2654,data analytics course,172,4128,215.57,12,7,0.041,1070,20241117,hyderabad,tablet,learn data analytics,0.041666666666666664,1.2533139534883722,4.963584914412952
A2655,data analytics course,197,4645,219.15,24,5,0.025,1911,20241130,hyderabad,mobile,online data analytics,0.04241119483315393,1.1124365482233503,8.720054757015742
A2656,data analytics course,191,5706,249.69,25,6,0.031,1821,20241116,hyderabad,desktop,data analytics online,0.03347353662811076,1.3072774869109947,7.293043373783491
A2657,data analytics course,167,3438,235.2,10,7,0.046,1229,20241117,hyderabad,desktop,data analytics online,0.04857475276323444,1.408383233532934,5.225340136054422
A2658,data analytics course,191,3610,217.44,27,6,0.031,1890,20241123,hyderabad,tablet,analytics for data,0.052908587257617726,1.1384293193717276,8.69205298013245
A2659,data analytics course,90,3828,238.12,21,6,0.06,1505,20241121,hyderabad,desktop,data analytics online,0.023510971786833857,2.645777777777778,6.320342684360826
A2660,data analytics course,115,5431,180.5,0,7,0.061,1995,20241115,hyderabad,desktop,data analytics course,0.021174737617381697,1.5695652173913044,11.052631578947368
A2661,data analytics course,188,4300,226.13,28,7,0.046,1185,20241114,hyderabad,mobile,online data analytics,0.04372093023255814,1.2028191489361701,5.240348472117809
A2662,data analytics course,173,3829,221.28,29,4,0.023,1417,20241125,hyderabad,desktop,learn data analytics,0.04518150953251502,1.2790751445086705,6.403651482284888
A2663,data analytics course,107,4165,192.18,21,10,0.093,1754,29112024,hyderabad,mobile,learn data analytics,0.025690276110444176,1.7960747663551402,9.12686023519617
A2664,data analytics course,171,5953,230.37,14,7,0.048,1436,17112024,hyderabad,tablet,analytics for data,0.028725012598689738,1.3471929824561404,6.233450536094109
A2665,data analytics course,87,4836,242.0,12,7,0.046,1665,15112024,hyderabad,desktop,learn data analytics,0.017990074441687345,2.781609195402299,6.880165289256198
A2666,data analytics course,199,3717,226.84,27,3,0.037,1449,20241125,hyderabad,mobile,data analytics training,0.05353779930051116,1.1398994974874372,6.387762299418092
A2667,data analytics course,195,5190,231.62,0,3,0.046,1429,12112024,hyderabad,tablet,data analytics course,0.03757225433526012,1.1877948717948719,6.169588118469908
A2668,data analytics course,97,3921,232.83,11,9,0.036,1886,20241116,hyderabad,tablet,analytics for data,0.024738587095128793,2.4003092783505156,8.100330713396039
A2669,data analytics course,184,3824,200.99,26,6,0.046,1023,20241126,hyderabad,mobile,data analytics online,0.04811715481171548,1.0923369565217391,5.089805462958356
A2670,data analytics course,168,5414,221.78,19,8,0.048,1715,20241129,hyderabad,mobile,data analytics training,0.031030661248614703,1.3201190476190476,7.7328884480115425
A2671,data analytics course,128,3984,222.78,26,4,0.046,1786,20241114,hyderabad,desktop,data analytics online,0.0321285140562249,1.74046875,8.016877637130802
A2672,data analytics course,117,4716,213.86,26,4,0.046,1505,20241127,hyderabad,mobile,online data analytics,0.02480916030534351,1.827863247863248,7.037314130739736
A2673,data analytics course,142,5265,183.15,19,9,0.047,1173,20241107,hyderabad,desktop,online data analytics,0.026970560303893637,1.2897887323943662,6.4045864045864045
A2674,data analytics course,194,5273,201.59,15,10,0.046,1018,20241106,hyderabad,mobile,data analytics online,0.03679120045514887,1.0391237113402063,5.049853663376159
A2675,data analytics course,141,5656,193.58,20,6,0.043,1953,26112024,hyderabad,desktop,data analytics course,0.02492927864214993,1.3729078014184397,10.088852154148155
A2676,data analytics course,137,3149,195.06,17,6,0.046,1718,20241108,hyderabad,tablet,analytics for data,0.04350587488091458,1.4237956204379563,8.807546395980724
A2677,data analytics course,162,5799,196.39,27,8,0.049,1505,20241113,hyderabad,tablet,data analytics online,0.02793585100879462,1.2122839506172838,7.663322979785122
A2678,data analytics course,151,3487,187.0,30,6,0.04,1529,13112024,hyderabad,mobile,online data analytics,0.04330369945511901,1.2384105960264902,8.176470588235293
A2679,data analytics course,87,4140,209.82,17,7,0.08,1151,23112024,hyderabad,tablet,online data analytics,0.021014492753623187,2.4117241379310346,5.4856543704127345
A2680,data analytics course,183,5659,191.88,12,7,0.038,1830,20241110,hyderabad,mobile,analytics for data,0.03233786888142781,1.0485245901639344,9.537210756722953
A2681,data analytics course,120,3629,197.43,12,0,0.053,1522,20241123,hyderabad,desktop,data analytics training,0.033066960595205294,1.64525,7.709061439497543
A2682,data analytics course,187,5531,219.88,10,5,0.05,1807,20241113,hyderabad,tablet,analytics for data,0.03380943771469897,1.1758288770053476,8.21811897398581
A2683,data analytics course,121,5275,234.88,23,4,0.033,1766,5112024,hyderabad,desktop,data analytics online,0.02293838862559242,1.9411570247933885,7.518732970027248
A2684,data analytics course,173,3190,226.32,13,0,0.046,1884,20241127,hyderabad,mobile,online data analytics,0.054231974921630094,1.308208092485549,8.324496288441146
A2685,data analytics course,165,5406,237.32,23,10,0.046,1002,25112024,hyderabad,tablet,data analytics course,0.030521642619311874,1.4383030303030302,4.222147311646721
A2686,data analytics course,192,3755,218.14,28,3,0.016,1121,20241130,hyderabad,mobile,online data analytics,0.051131824234354195,1.1361458333333332,5.138901622811039
A2687,data analytics course,193,4497,248.41,24,9,0.047,1025,20241106,hyderabad,desktop,learn data analytics,0.04291750055592617,1.287098445595855,4.126242904875005
A2688,data analytics course,138,5904,197.08,26,8,0.058,1698,20241119,hyderabad,desktop,learn data analytics,0.023373983739837397,1.4281159420289855,8.615790541911913
A2689,data analytics course,104,4212,215.57,15,6,0.046,1108,20241130,hyderabad,desktop,data analytics training,0.024691358024691357,2.0727884615384613,5.139861761840701
A2690,data analytics course,162,5979,190.69,30,6,0.043,1976,20241123,hyderabad,tablet,learn data analytics,0.027094831911690917,1.1770987654320988,10.362368241648749
A2691,data analytics course,115,4950,241.85,19,9,0.078,1343,20241116,hyderabad,tablet,online data analytics,0.023232323232323233,2.1030434782608696,5.553028736820344
A2692,data analytics course,104,3405,227.36,28,8,0.05,1970,20241127,hyderabad,mobile,data analytics course,0.030543318649045522,2.186153846153846,8.664672765657986
A2693,data analytics course,168,0,196.79,22,8,0.051,1666,20241123,hyderabad,tablet,learn data analytics,,1.1713690476190475,8.465877331165203
A2694,data analytics course,146,4624,212.67,19,9,0.046,1513,20241109,hyderabad,mobile,data analytics course,0.03157439446366782,1.4566438356164382,7.114308553157475
A2695,data analytics course,82,5241,191.23,28,9,0.11,1369,3112024,hyderabad,desktop,data analytics course,0.015645869108948673,2.3320731707317073,7.158918579720756
A2696,data analytics course,0,5947,206.33,14,9,0.047,1188,24112024,hyderabad,tablet,analytics for data,0.0,inf,5.757766684437551
A2697,data analytics course,142,3246,249.27,11,8,0.046,1667,20241105,hyderabad,mobile,data analytics online,0.04374614910659273,1.7554225352112678,6.687527580535162
A2698,data analytics course,198,5858,232.94,17,8,0.04,1903,20241122,hyderabad,desktop,analytics for data,0.03379993171730966,1.1764646464646464,8.169485704473255
A2699,data analytics course,119,5159,227.36,22,10,0.084,1448,20241116,hyderabad,mobile,data analytics training,0.023066485753052916,1.9105882352941177,6.368754398311048
A2700,data analytics course,109,4002,203.96,14,3,0.046,1430,2112024,hyderabad,mobile,data analytics course,0.02723638180909545,1.8711926605504587,7.011178662482839
A2701,data analytics course,87,3068,243.15,11,6,0.069,1356,23112024,hyderabad,tablet,online data analytics,0.028357235984354627,2.7948275862068965,5.576804441702652
A2702,data analytics course,110,4907,247.48,12,10,0.091,1205,20241126,hyderabad,desktop,data analytics training,0.022416955369879765,2.2498181818181817,4.869080329723614
A2703,data analytics course,92,5680,224.6,15,7,0.076,1505,26112024,hyderabad,desktop,online data analytics,0.01619718309859155,2.4413043478260867,6.70080142475512
A2704,data analytics course,85,3909,189.9,12,3,0.035,1216,14112024,hyderabad,tablet,online data analytics,0.02174469173701714,2.2341176470588238,6.403370194839389
A2705,data analytics course,199,3060,237.3,19,9,0.045,1527,20241104,hyderabad,mobile,data analytics online,0.0650326797385621,1.192462311557789,6.434892541087231
A2706,data analytics course,148,4558,249.74,18,8,0.054,1554,20241101,hyderabad,desktop,data analytics course,0.03247038174637999,1.6874324324324326,6.222471370225033
A2707,data analytics course,173,5992,230.26,11,5,0.029,1683,8112024,hyderabad,mobile,data analytics training,0.028871829105473965,1.3309826589595375,7.3091288109094075
A2708,data analytics course,84,5069,192.08,25,3,0.036,1738,11112024,hyderabad,desktop,online data analytics,0.016571315841388833,2.2866666666666666,9.048313202832153
